Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_4_185,VPWR,li1,91.3100,24.4800,1.799792
FILLER_4_182,VPWR,li1,89.9300,24.4800,1.799792
FILLER_4_144,VPWR,li1,72.4500,24.4800,1.799828
FILLER_4_141,VPWR,li1,71.0700,24.4800,1.799833
FILLER_4_129,VPWR,li1,65.5500,24.4800,1.799847
FILLER_4_126,VPWR,li1,64.1700,24.4800,1.799847
FILLER_4_123,VPWR,li1,62.7900,24.4800,1.799854
FILLER_4_120,VPWR,li1,61.4100,24.4800,1.799854
FILLER_4_101,VPWR,li1,52.2100,24.4800,1.799876
FILLER_4_81,VPWR,li1,43.4700,24.4800,1.799901
FILLER_4_78,VPWR,li1,42.0900,24.4800,1.799901
FILLER_4_69,VPWR,li1,37.4900,24.4800,1.799913
FILLER_4_29,VPWR,li1,19.5500,24.4800,1.799962
FILLER_4_25,VPWR,li1,17.7100,24.4800,1.799961
FILLER_4_3,VPWR,li1,7.1300,24.4800,1.799961
FILLER_3_299,VPWR,li1,143.2900,19.0400,1.799801
FILLER_3_289,VPWR,li1,139.1500,19.0400,1.799802
FILLER_3_278,VPWR,li1,133.8600,19.0400,1.799802
FILLER_3_242,VPWR,li1,117.5300,19.0400,1.799807
FILLER_3_57,VPWR,li1,31.9700,19.0400,1.799937
FILLER_3_35,VPWR,li1,21.8500,19.0400,1.799968
FILLER_3_32,VPWR,li1,20.9300,19.0400,1.799968
FILLER_3_9,VPWR,li1,9.8900,19.0400,1.799966
FILLER_3_6,VPWR,li1,8.9700,19.0400,1.799966
FILLER_2_303,VPWR,li1,145.3600,19.0400,1.799801
FILLER_2_300,VPWR,li1,144.2100,19.0400,1.799801
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799805
FILLER_2_194,VPWR,li1,95.2200,19.0400,1.799823
FILLER_2_160,VPWR,li1,79.3500,19.0400,1.799843
FILLER_2_157,VPWR,li1,78.4300,19.0400,1.799843
FILLER_2_147,VPWR,li1,73.3700,19.0400,1.799852
FILLER_2_144,VPWR,li1,72.4500,19.0400,1.799852
FILLER_2_141,VPWR,li1,71.0700,19.0400,1.799856
FILLER_2_130,VPWR,li1,65.5500,19.0400,1.799864
FILLER_2_85,VPWR,li1,45.3100,19.0400,1.799905
FILLER_2_41,VPWR,li1,24.6100,19.0400,1.799959
FILLER_2_38,VPWR,li1,23.6900,19.0400,1.799959
FILLER_2_6,VPWR,li1,8.5100,19.0400,1.799966
FILLER_2_3,VPWR,li1,7.5900,19.0400,1.799966
FILLER_1_306,VPWR,li1,146.7400,13.6000,1.799874
FILLER_1_303,VPWR,li1,145.5900,13.6000,1.799874
FILLER_1_300,VPWR,li1,144.2100,13.6000,1.799874
FILLER_1_297,VPWR,li1,142.8300,13.6000,1.799874
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799874
FILLER_1_276,VPWR,li1,133.1700,13.6000,1.799874
FILLER_1_246,VPWR,li1,118.9100,13.6000,1.799878
FILLER_1_214,VPWR,li1,104.1900,13.6000,1.799886
FILLER_1_204,VPWR,li1,99.8200,13.6000,1.799889
FILLER_1_169,VPWR,li1,83.7200,13.6000,1.799902
FILLER_1_166,VPWR,li1,82.3400,13.6000,1.799902
FILLER_1_135,VPWR,li1,68.0800,13.6000,1.799920
FILLER_1_132,VPWR,li1,66.9300,13.6000,1.799920
FILLER_1_123,VPWR,li1,62.3300,13.6000,1.799926
FILLER_1_113,VPWR,li1,57.7300,13.6000,1.799933
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799933
FILLER_1_91,VPWR,li1,48.0700,13.6000,1.799945
FILLER_1_88,VPWR,li1,46.6900,13.6000,1.799949
FILLER_1_66,VPWR,li1,36.1100,13.6000,1.799962
FILLER_1_38,VPWR,li1,23.2300,13.6000,1.799983
FILLER_1_35,VPWR,li1,22.3100,13.6000,1.799983
FILLER_1_3,VPWR,li1,7.5900,13.6000,1.799981
FILLER_0_306,VPWR,li1,146.7400,13.6000,1.799874
FILLER_0_303,VPWR,li1,145.5900,13.6000,1.799874
FILLER_0_300,VPWR,li1,144.2100,13.6000,1.799874
FILLER_0_297,VPWR,li1,142.8300,13.6000,1.799874
FILLER_0_279,VPWR,li1,134.0900,13.6000,1.799874
FILLER_0_276,VPWR,li1,133.1700,13.6000,1.799874
FILLER_0_253,VPWR,li1,122.3600,13.6000,1.799877
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799877
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799884
FILLER_0_185,VPWR,li1,91.3100,13.6000,1.799894
FILLER_0_166,VPWR,li1,82.3400,13.6000,1.799902
FILLER_0_144,VPWR,li1,71.9900,13.6000,1.799913
FILLER_0_141,VPWR,li1,71.0700,13.6000,1.799916
FILLER_0_131,VPWR,li1,66.0100,13.6000,1.799923
FILLER_0_113,VPWR,li1,57.9600,13.6000,1.799933
FILLER_0_85,VPWR,li1,45.3100,13.6000,1.799949
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799952
FILLER_0_63,VPWR,li1,34.7300,13.6000,1.799965
FILLER_0_60,VPWR,li1,33.8100,13.6000,1.799965
FILLER_0_57,VPWR,li1,32.4300,13.6000,1.799969
FILLER_0_29,VPWR,li1,19.5500,13.6000,1.799982
FILLER_0_26,VPWR,li1,17.9400,13.6000,1.799982
FILLER_0_6,VPWR,li1,8.9700,13.6000,1.799981
FILLER_0_3,VPWR,li1,7.5900,13.6000,1.799981
hold289,VPWR,li1,93.8400,35.3600,1.799874
hold288,VPWR,li1,105.8000,57.1200,1.799830
hold287,VPWR,li1,94.3000,95.2000,1.799743
hold286,VPWR,li1,75.9000,51.6800,1.799861
hold285,VPWR,li1,123.7400,57.1200,1.799827
hold284,VPWR,li1,97.5200,29.9200,1.799705
hold283,VPWR,li1,120.5200,127.8400,1.799934
hold282,VPWR,li1,59.3400,73.4400,1.799923
hold281,VPWR,li1,46.4600,149.6000,1.799996
hold280,VPWR,li1,29.4400,13.6000,1.799972
hold279,VPWR,li1,64.8600,149.6000,1.799996
hold278,VPWR,li1,68.0800,116.9600,1.799906
hold277,VPWR,li1,16.1000,24.4800,1.799961
hold276,VPWR,li1,38.1800,13.6000,1.799959
hold275,VPWR,li1,84.6400,78.8800,1.799819
hold274,VPWR,li1,94.7600,73.4400,1.799893
hold273,VPWR,li1,71.3000,40.8000,1.799914
hold272,VPWR,li1,21.6200,51.6800,1.799974
hold271,VPWR,li1,134.7800,116.9600,1.799881
hold270,VPWR,li1,17.9400,62.5600,1.799973
hold269,VPWR,li1,20.7000,100.6400,1.799974
hold268,VPWR,li1,16.1000,46.2400,1.799942
hold267,VPWR,li1,21.6200,24.4800,1.799962
hold266,VPWR,li1,16.5600,29.9200,1.799955
hold265,VPWR,li1,71.3000,35.3600,1.799901
hold264,VPWR,li1,18.4000,95.2000,1.799949
hold263,VPWR,li1,109.4800,57.1200,1.799829
hold262,VPWR,li1,9.2000,57.1200,1.799970
hold261,VPWR,li1,76.3600,51.6800,1.799861
hold260,VPWR,li1,72.2200,57.1200,1.799849
hold259,VPWR,li1,28.9800,89.7600,1.799954
hold258,VPWR,li1,110.8600,133.2800,1.799807
hold257,VPWR,li1,16.1000,78.8800,1.799970
hold256,VPWR,li1,92.0000,29.9200,1.799714
hold255,VPWR,li1,64.4000,13.6000,1.799923
hold254,VPWR,li1,56.5800,24.4800,1.799867
hold253,VPWR,li1,119.6000,46.2400,1.799713
hold252,VPWR,li1,131.1000,62.5600,1.799781
hold251,VPWR,li1,125.5800,73.4400,1.799885
hold250,VPWR,li1,73.6000,133.2800,1.799833
hold249,VPWR,li1,25.7600,46.2400,1.799919
hold248,VPWR,li1,117.3000,62.5600,1.799794
hold247,VPWR,li1,24.8400,51.6800,1.799966
hold246,VPWR,li1,34.5000,111.5200,1.799933
hold245,VPWR,li1,32.6600,95.2000,1.799905
hold244,VPWR,li1,41.8600,84.3200,1.799919
hold243,VPWR,li1,46.4600,100.6400,1.799912
hold242,VPWR,li1,115.0000,116.9600,1.799882
hold241,VPWR,li1,35.4200,100.6400,1.799938
hold240,VPWR,li1,40.0200,111.5200,1.799921
hold239,VPWR,li1,21.6200,100.6400,1.799974
hold238,VPWR,li1,88.7800,35.3600,1.799879
hold237,VPWR,li1,76.3600,84.3200,1.799852
hold236,VPWR,li1,24.8400,111.5200,1.799958
hold235,VPWR,li1,30.3600,116.9600,1.799958
hold234,VPWR,li1,86.9400,62.5600,1.799833
hold233,VPWR,li1,32.2000,51.6800,1.799951
hold232,VPWR,li1,37.7200,40.8000,1.799960
hold231,VPWR,li1,38.6400,51.6800,1.799933
hold230,VPWR,li1,42.3200,57.1200,1.799915
hold229,VPWR,li1,30.8200,100.6400,1.799949
hold228,VPWR,li1,26.2200,100.6400,1.799962
hold227,VPWR,li1,115.4600,29.9200,1.799678
hold226,VPWR,li1,48.7600,51.6800,1.799911
hold225,VPWR,li1,106.7200,24.4800,1.799763
hold224,VPWR,li1,80.9600,84.3200,1.799845
hold223,VPWR,li1,79.1200,73.4400,1.799903
hold222,VPWR,li1,103.0400,68.0000,1.799812
hold221,VPWR,li1,67.1600,111.5200,1.799877
hold220,VPWR,li1,75.9000,89.7600,1.799859
hold219,VPWR,li1,21.6200,40.8000,1.799982
hold218,VPWR,li1,29.4400,35.3600,1.799966
hold217,VPWR,li1,102.5800,24.4800,1.799770
hold216,VPWR,li1,102.1200,13.6000,1.799887
hold215,VPWR,li1,83.2600,62.5600,1.799841
hold214,VPWR,li1,87.4000,62.5600,1.799833
hold213,VPWR,li1,55.2000,57.1200,1.799881
hold212,VPWR,li1,75.9000,127.8400,1.799951
hold211,VPWR,li1,73.1400,89.7600,1.799866
hold210,VPWR,li1,91.5400,57.1200,1.799835
hold209,VPWR,li1,79.1200,46.2400,1.799744
hold208,VPWR,li1,68.5400,46.2400,1.799767
hold207,VPWR,li1,128.3400,133.2800,1.799802
hold206,VPWR,li1,135.7000,138.7200,1.799944
hold205,VPWR,li1,129.7200,19.0400,1.799802
hold204,VPWR,li1,118.2200,24.4800,1.799750
hold203,VPWR,li1,46.4600,29.9200,1.799852
hold202,VPWR,li1,39.5600,24.4800,1.799908
hold201,VPWR,li1,42.7800,35.3600,1.799943
hold200,VPWR,li1,67.6200,68.0000,1.799845
hold199,VPWR,li1,61.6400,62.5600,1.799876
hold198,VPWR,li1,140.3000,40.8000,1.799863
hold197,VPWR,li1,99.3600,68.0000,1.799815
hold196,VPWR,li1,51.5200,138.7200,1.799970
hold195,VPWR,li1,72.2200,89.7600,1.799866
hold194,VPWR,li1,90.6200,95.2000,1.799746
hold193,VPWR,li1,90.6200,122.4000,1.799755
hold192,VPWR,li1,92.4600,84.3200,1.799828
hold191,VPWR,li1,88.3200,84.3200,1.799835
hold190,VPWR,li1,51.9800,40.8000,1.799940
hold189,VPWR,li1,31.2800,35.3600,1.799963
hold188,VPWR,li1,47.8400,84.3200,1.799906
hold187,VPWR,li1,52.9000,89.7600,1.799903
hold186,VPWR,li1,64.4000,106.0800,1.799840
hold185,VPWR,li1,65.3200,100.6400,1.799874
hold184,VPWR,li1,32.6600,29.9200,1.799905
hold183,VPWR,li1,29.4400,24.4800,1.799935
hold182,VPWR,li1,49.2200,29.9200,1.799842
hold181,VPWR,li1,75.9000,78.8800,1.799828
hold180,VPWR,li1,114.5400,13.6000,1.799880
hold179,VPWR,li1,42.3200,116.9600,1.799939
hold178,VPWR,li1,51.5200,116.9600,1.799925
hold177,VPWR,li1,115.0000,19.0400,1.799808
hold176,VPWR,li1,74.9800,106.0800,1.799811
hold175,VPWR,li1,105.8000,84.3200,1.799813
hold174,VPWR,li1,99.8200,78.8800,1.799810
hold173,VPWR,li1,80.9600,116.9600,1.799895
hold172,VPWR,li1,76.3600,111.5200,1.799872
hold171,VPWR,li1,97.0600,84.3200,1.799821
hold170,VPWR,li1,62.1000,51.6800,1.799884
hold169,VPWR,li1,41.4000,73.4400,1.799950
hold168,VPWR,li1,90.6200,68.0000,1.799820
hold167,VPWR,li1,35.8800,95.2000,1.799887
hold166,VPWR,li1,20.7000,116.9600,1.799973
hold165,VPWR,li1,11.5000,116.9600,1.799973
hold164,VPWR,li1,9.6600,122.4000,1.799962
hold163,VPWR,li1,18.4000,89.7600,1.799973
hold162,VPWR,li1,11.0400,116.9600,1.799973
hold161,VPWR,li1,79.1200,62.5600,1.799845
hold160,VPWR,li1,78.2000,73.4400,1.799903
hold159,VPWR,li1,20.7000,111.5200,1.799968
hold158,VPWR,li1,105.3400,100.6400,1.799822
hold157,VPWR,li1,102.5800,95.2000,1.799729
hold156,VPWR,li1,80.9600,40.8000,1.799901
hold155,VPWR,li1,138.4600,19.0400,1.799802
hold154,VPWR,li1,78.6600,106.0800,1.799807
hold153,VPWR,li1,93.8400,100.6400,1.799833
hold152,VPWR,li1,67.6200,95.2000,1.799789
hold151,VPWR,li1,68.5400,89.7600,1.799873
hold150,VPWR,li1,135.7000,95.2000,1.799693
hold149,VPWR,li1,97.9800,127.8400,1.799940
hold148,VPWR,li1,105.3400,35.3600,1.799864
hold147,VPWR,li1,138.0000,84.3200,1.799807
hold146,VPWR,li1,143.5200,100.6400,1.799809
hold145,VPWR,li1,59.3400,100.6400,1.799885
hold144,VPWR,li1,82.3400,100.6400,1.799847
hold143,VPWR,li1,141.2200,29.9200,1.799656
hold142,VPWR,li1,103.5000,46.2400,1.799713
hold141,VPWR,li1,49.6800,68.0000,1.799881
hold140,VPWR,li1,116.8400,35.3600,1.799856
hold139,VPWR,li1,132.4800,24.4800,1.799744
hold138,VPWR,li1,85.1000,13.6000,1.799900
hold137,VPWR,li1,92.0000,138.7200,1.799951
hold136,VPWR,li1,91.0800,19.0400,1.799826
hold135,VPWR,li1,141.6800,24.4800,1.799741
hold134,VPWR,li1,49.6800,106.0800,1.799873
hold133,VPWR,li1,136.6200,19.0400,1.799802
hold132,VPWR,li1,127.4200,29.9200,1.799664
clkload11,VPWR,li1,100.7400,89.7600,1.799824
clkload10,VPWR,li1,126.5000,95.2000,1.799699
clkload9,VPWR,li1,126.5000,122.4000,1.799705
clkload8,VPWR,li1,69.0000,100.6400,1.799870
clkload7,VPWR,li1,64.1700,133.2800,1.799840
clkload6,VPWR,li1,21.6200,111.5200,1.799968
clkload5,VPWR,li1,28.7500,19.0400,1.799944
clkload4,VPWR,li1,60.9500,57.1200,1.799867
clkload3,VPWR,li1,28.9800,68.0000,1.799934
clkload2,VPWR,li1,100.0500,100.6400,1.799826
clkload1,VPWR,li1,52.2100,106.0800,1.799866
clkload0,VPWR,li1,93.1500,46.2400,1.799715
clkbuf_2_3__f_i_clk,VPWR,li1,102.1200,106.0800,1.799758
clkbuf_2_2__f_i_clk,VPWR,li1,54.2800,111.5200,1.799887
clkbuf_2_1__f_i_clk,VPWR,li1,94.3000,46.2400,1.799715
clkbuf_2_0__f_i_clk,VPWR,li1,53.8200,46.2400,1.799802
clkbuf_0_i_clk,VPWR,li1,78.2000,78.8800,1.799823
clkbuf_leaf_20_i_clk,VPWR,li1,30.5900,24.4800,1.799935
clkbuf_leaf_19_i_clk,VPWR,li1,67.3900,29.9200,1.799778
clkbuf_leaf_18_i_clk,VPWR,li1,66.4700,57.1200,1.799855
clkbuf_leaf_17_i_clk,VPWR,li1,93.1500,51.6800,1.799837
clkbuf_leaf_16_i_clk,VPWR,li1,86.7100,29.9200,1.799724
clkbuf_leaf_15_i_clk,VPWR,li1,111.5500,24.4800,1.799755
clkbuf_leaf_14_i_clk,VPWR,li1,132.2500,29.9200,1.799659
clkbuf_leaf_13_i_clk,VPWR,li1,123.9700,62.5600,1.799784
clkbuf_leaf_12_i_clk,VPWR,li1,101.4300,84.3200,1.799814
clkbuf_leaf_11_i_clk,VPWR,li1,129.9500,95.2000,1.799694
clkbuf_leaf_10_i_clk,VPWR,li1,129.9500,122.4000,1.799700
clkbuf_leaf_9_i_clk,VPWR,li1,94.9900,122.4000,1.799745
clkbuf_leaf_8_i_clk,VPWR,li1,76.5900,95.2000,1.799766
clkbuf_leaf_7_i_clk,VPWR,li1,64.1700,133.2800,1.799840
clkbuf_leaf_6_i_clk,VPWR,li1,34.7300,133.2800,1.799913
clkbuf_leaf_5_i_clk,VPWR,li1,25.9900,116.9600,1.799963
clkbuf_leaf_4_i_clk,VPWR,li1,21.3900,95.2000,1.799949
clkbuf_leaf_3_i_clk,VPWR,li1,47.6100,95.2000,1.799842
clkbuf_leaf_2_i_clk,VPWR,li1,60.0300,68.0000,1.799856
clkbuf_leaf_1_i_clk,VPWR,li1,25.5300,68.0000,1.799943
clkbuf_leaf_0_i_clk,VPWR,li1,21.3900,46.2400,1.799943
_1289__129,VPWR,li1,85.3300,138.7200,1.799953
fanout128,VPWR,li1,145.3600,100.6400,1.799809
fanout127,VPWR,li1,145.3600,84.3200,1.799807
fanout126,VPWR,li1,138.0000,84.3200,1.799807
fanout125,VPWR,li1,100.2800,116.9600,1.799884
fanout124,VPWR,li1,112.7000,84.3200,1.799810
fanout123,VPWR,li1,145.3600,24.4800,1.799741
fanout122,VPWR,li1,138.0000,24.4800,1.799741
fanout121,VPWR,li1,145.3600,35.3600,1.799847
fanout120,VPWR,li1,119.1400,29.9200,1.799674
fanout119,VPWR,li1,106.7200,51.6800,1.799828
fanout118,VPWR,li1,92.4600,62.5600,1.799826
load_slew117,VPWR,li1,93.8400,19.0400,1.799823
fanout116,VPWR,li1,93.8400,13.6000,1.799892
load_slew115,VPWR,li1,111.3200,35.3600,1.799861
fanout114,VPWR,li1,130.6400,13.6000,1.799874
fanout113,VPWR,li1,80.5000,24.4800,1.799811
fanout112,VPWR,li1,68.0800,89.7600,1.799873
fanout111,VPWR,li1,62.1000,111.5200,1.799881
fanout110,VPWR,li1,72.6800,84.3200,1.799858
fanout109,VPWR,li1,35.8800,78.8800,1.799926
load_slew108,VPWR,li1,42.7800,89.7600,1.799924
fanout107,VPWR,li1,50.6000,89.7600,1.799907
fanout106,VPWR,li1,77.7400,24.4800,1.799818
fanout105,VPWR,li1,75.9000,62.5600,1.799851
load_slew104,VPWR,li1,62.1000,46.2400,1.799781
fanout103,VPWR,li1,59.3400,46.2400,1.799789
load_slew102,VPWR,li1,74.5200,24.4800,1.799823
fanout101,VPWR,li1,80.0400,29.9200,1.799746
fanout100,VPWR,li1,50.1400,24.4800,1.799881
load_slew99,VPWR,li1,46.4600,68.0000,1.799888
fanout98,VPWR,li1,46.9200,68.0000,1.799888
fanout97,VPWR,li1,46.4600,24.4800,1.799890
load_slew96,VPWR,li1,33.5800,19.0400,1.799932
fanout95,VPWR,li1,47.8400,13.6000,1.799945
fanout94,VPWR,li1,93.8400,127.8400,1.799941
fanout93,VPWR,li1,118.2200,13.6000,1.799878
fanout92,VPWR,li1,76.8200,24.4800,1.799818
fanout91,VPWR,li1,68.0800,24.4800,1.799838
fanout90,VPWR,li1,42.3200,106.0800,1.799895
fanout89,VPWR,li1,75.4400,62.5600,1.799851
fanout88,VPWR,li1,123.7400,78.8800,1.799802
fanout87,VPWR,li1,118.6800,116.9600,1.799882
fanout86,VPWR,li1,143.9800,40.8000,1.799863
fanout85,VPWR,li1,136.6200,100.6400,1.799809
fanout84,VPWR,li1,138.9200,100.6400,1.799809
fanout83,VPWR,li1,104.4200,100.6400,1.799822
fanout82,VPWR,li1,110.4000,73.4400,1.799887
fanout81,VPWR,li1,144.4400,62.5600,1.799778
fanout80,VPWR,li1,143.9800,40.8000,1.799863
fanout79,VPWR,li1,73.1400,68.0000,1.799839
fanout78,VPWR,li1,85.1000,122.4000,1.799770
fanout77,VPWR,li1,82.3400,106.0800,1.799798
fanout76,VPWR,li1,47.8400,111.5200,1.799901
fanout75,VPWR,li1,52.4400,122.4000,1.799866
fanout74,VPWR,li1,93.8400,111.5200,1.799858
fanout73,VPWR,li1,144.9000,29.9200,1.799656
fanout72,VPWR,li1,137.0800,106.0800,1.799749
fanout71,VPWR,li1,136.6200,95.2000,1.799693
fanout70,VPWR,li1,103.5000,95.2000,1.799729
fanout69,VPWR,li1,106.7200,68.0000,1.799810
fanout68,VPWR,li1,145.3600,68.0000,1.799805
fanout67,VPWR,li1,140.3000,40.8000,1.799863
fanout66,VPWR,li1,76.8200,68.0000,1.799832
fanout65,VPWR,li1,85.1000,116.9600,1.799892
fanout64,VPWR,li1,85.1000,100.6400,1.799844
fanout63,VPWR,li1,47.8400,106.0800,1.799884
fanout62,VPWR,li1,54.7400,116.9600,1.799922
output61,VPWR,li1,25.3000,13.6000,1.799978
output60,VPWR,li1,97.5200,13.6000,1.799891
output59,VPWR,li1,97.9800,13.6000,1.799890
output58,VPWR,li1,12.4200,73.4400,1.799979
output57,VPWR,li1,8.7400,78.8800,1.799970
output56,VPWR,li1,18.4000,111.5200,1.799967
output55,VPWR,li1,8.7400,127.8400,1.799991
output54,VPWR,li1,20.7000,122.4000,1.799963
output53,VPWR,li1,10.1200,122.4000,1.799962
output52,VPWR,li1,8.7400,133.2800,1.799958
output51,VPWR,li1,15.6400,95.2000,1.799949
output50,VPWR,li1,140.3000,13.6000,1.799874
output49,VPWR,li1,136.6200,13.6000,1.799874
output48,VPWR,li1,101.6600,13.6000,1.799887
output47,VPWR,li1,117.3000,19.0400,1.799807
output46,VPWR,li1,110.8600,13.6000,1.799882
output45,VPWR,li1,110.8600,29.9200,1.799684
output44,VPWR,li1,140.3000,13.6000,1.799874
input43,VPWR,li1,51.5200,13.6000,1.799942
input42,VPWR,li1,36.8000,13.6000,1.799962
input41,VPWR,li1,18.4000,29.9200,1.799955
input40,VPWR,li1,10.1200,13.6000,1.799981
input39,VPWR,li1,25.7600,13.6000,1.799978
input38,VPWR,li1,11.5000,13.6000,1.799981
input37,VPWR,li1,11.5000,29.9200,1.799955
input36,VPWR,li1,55.2000,13.6000,1.799936
input35,VPWR,li1,63.9400,13.6000,1.799926
input34,VPWR,li1,50.6000,13.6000,1.799942
input33,VPWR,li1,22.0800,13.6000,1.799983
input32,VPWR,li1,8.7400,29.9200,1.799955
input31,VPWR,li1,46.9200,19.0400,1.799905
input30,VPWR,li1,22.0800,24.4800,1.799962
input29,VPWR,li1,12.4200,29.9200,1.799955
input28,VPWR,li1,145.3600,19.0400,1.799801
input27,VPWR,li1,145.3600,106.0800,1.799748
input26,VPWR,li1,141.6800,106.0800,1.799748
input25,VPWR,li1,60.2600,13.6000,1.799929
input24,VPWR,li1,68.0800,13.6000,1.799920
input23,VPWR,li1,21.6200,149.6000,1.799997
input22,VPWR,li1,8.7400,144.1600,1.799986
input21,VPWR,li1,134.7800,19.0400,1.799802
input20,VPWR,li1,70.3800,13.6000,1.799916
input19,VPWR,li1,136.6200,13.6000,1.799874
input18,VPWR,li1,105.3400,13.6000,1.799886
input17,VPWR,li1,123.7400,29.9200,1.799667
input16,VPWR,li1,88.7800,13.6000,1.799896
input15,VPWR,li1,8.7400,144.1600,1.799986
input14,VPWR,li1,12.4200,138.7200,1.799988
input13,VPWR,li1,12.4200,133.2800,1.799958
input12,VPWR,li1,12.4200,133.2800,1.799958
input11,VPWR,li1,8.7400,138.7200,1.799988
input10,VPWR,li1,8.7400,133.2800,1.799958
input9,VPWR,li1,15.6400,127.8400,1.799991
input8,VPWR,li1,8.7400,73.4400,1.799979
input7,VPWR,li1,8.7400,62.5600,1.799972
input6,VPWR,li1,8.7400,68.0000,1.799959
input5,VPWR,li1,8.7400,40.8000,1.799981
input4,VPWR,li1,10.5800,95.2000,1.799949
input3,VPWR,li1,8.7400,62.5600,1.799972
input2,VPWR,li1,12.4200,78.8800,1.799970
input1,VPWR,li1,12.4200,62.5600,1.799972
i2c_master_controller_top_131,VPWR,li1,7.5900,19.0400,1.799966
i2c_master_controller_top,VPWR,li1,146.5100,19.0400,1.799801
_1290__130,VPWR,li1,43.4700,95.2000,1.799861
TAP_TAPCELL_ROW_51_373,VPWR,li1,134.5500,149.9060,1.799996
TAP_TAPCELL_ROW_51_372,VPWR,li1,121.6700,149.9060,1.799996
TAP_TAPCELL_ROW_51_371,VPWR,li1,108.7900,149.9060,1.799996
TAP_TAPCELL_ROW_51_370,VPWR,li1,95.9100,149.9060,1.799996
TAP_TAPCELL_ROW_51_369,VPWR,li1,83.0300,149.9060,1.799996
TAP_TAPCELL_ROW_51_368,VPWR,li1,70.1500,149.9060,1.799996
TAP_TAPCELL_ROW_51_367,VPWR,li1,57.2700,149.9060,1.799996
TAP_TAPCELL_ROW_51_366,VPWR,li1,44.3900,149.9060,1.799996
TAP_TAPCELL_ROW_51_365,VPWR,li1,31.5100,149.9060,1.799996
TAP_TAPCELL_ROW_51_364,VPWR,li1,18.6300,149.9060,1.799997
TAP_TAPCELL_ROW_50_363,VPWR,li1,121.6700,149.2930,1.799996
TAP_TAPCELL_ROW_50_362,VPWR,li1,95.9100,149.2930,1.799996
TAP_TAPCELL_ROW_50_361,VPWR,li1,70.1500,149.2930,1.799996
TAP_TAPCELL_ROW_50_360,VPWR,li1,44.3900,149.2930,1.799996
TAP_TAPCELL_ROW_50_359,VPWR,li1,18.6300,149.2930,1.799997
TAP_TAPCELL_ROW_49_358,VPWR,li1,134.5500,144.4660,1.799960
TAP_TAPCELL_ROW_49_357,VPWR,li1,108.7900,144.4660,1.799960
TAP_TAPCELL_ROW_49_356,VPWR,li1,83.0300,144.4660,1.799960
TAP_TAPCELL_ROW_49_355,VPWR,li1,57.2700,144.4660,1.799963
TAP_TAPCELL_ROW_49_354,VPWR,li1,31.5100,144.4660,1.799978
TAP_TAPCELL_ROW_48_353,VPWR,li1,121.6700,143.8530,1.799960
TAP_TAPCELL_ROW_48_352,VPWR,li1,95.9100,143.8530,1.799960
TAP_TAPCELL_ROW_48_351,VPWR,li1,70.1500,143.8530,1.799960
TAP_TAPCELL_ROW_48_350,VPWR,li1,44.3900,143.8530,1.799969
TAP_TAPCELL_ROW_48_349,VPWR,li1,18.6300,143.8530,1.799986
TAP_TAPCELL_ROW_47_348,VPWR,li1,134.5500,139.0260,1.799944
TAP_TAPCELL_ROW_47_347,VPWR,li1,108.7900,139.0260,1.799948
TAP_TAPCELL_ROW_47_346,VPWR,li1,83.0300,139.0260,1.799954
TAP_TAPCELL_ROW_47_345,VPWR,li1,57.2700,139.0260,1.799967
TAP_TAPCELL_ROW_47_344,VPWR,li1,31.5100,139.0260,1.799983
TAP_TAPCELL_ROW_46_343,VPWR,li1,121.6700,138.4130,1.799945
TAP_TAPCELL_ROW_46_342,VPWR,li1,95.9100,138.4130,1.799950
TAP_TAPCELL_ROW_46_341,VPWR,li1,70.1500,138.4130,1.799960
TAP_TAPCELL_ROW_46_340,VPWR,li1,44.3900,138.4130,1.799975
TAP_TAPCELL_ROW_46_339,VPWR,li1,18.6300,138.4130,1.799989
TAP_TAPCELL_ROW_45_338,VPWR,li1,134.5500,133.5860,1.799801
TAP_TAPCELL_ROW_45_337,VPWR,li1,108.7900,133.5860,1.799808
TAP_TAPCELL_ROW_45_336,VPWR,li1,83.0300,133.5860,1.799823
TAP_TAPCELL_ROW_45_335,VPWR,li1,57.2700,133.5860,1.799857
TAP_TAPCELL_ROW_45_334,VPWR,li1,31.5100,133.5860,1.799929
TAP_TAPCELL_ROW_44_333,VPWR,li1,121.6700,132.9730,1.799804
TAP_TAPCELL_ROW_44_332,VPWR,li1,95.9100,132.9730,1.799815
TAP_TAPCELL_ROW_44_331,VPWR,li1,70.1500,132.9730,1.799835
TAP_TAPCELL_ROW_44_330,VPWR,li1,44.3900,132.9730,1.799891
TAP_TAPCELL_ROW_44_329,VPWR,li1,18.6300,132.9730,1.799958
TAP_TAPCELL_ROW_43_328,VPWR,li1,134.5500,128.1460,1.799932
TAP_TAPCELL_ROW_43_327,VPWR,li1,108.7900,128.1460,1.799937
TAP_TAPCELL_ROW_43_326,VPWR,li1,83.0300,128.1460,1.799948
